ING FIXATIONS,https://www.bepositive-events.com/fr/liste-exposants/ing-fixations-44785,http://www.ing-fixations.fr/,tel:+33 471055903,"ZI DE CHASSENDE, 43000 LE PUY-EN-VELAY, FR",FRENCH INVENTOR AND MANUFACTURER OF BUILDING FASTENERS FOR ELECTRICIANS AND PLUMBERS,Energie dans le bâtiment-Gestion de l'eau-Plomberie et sanitaire-Solutions Constructives-Menuiserie et fermeture-Quincaillerie
INGETEAM SAS,https://www.bepositive-events.com/fr/liste-exposants/ingeteam-sas-44387,http://www.ingeteam.com/,tel:+33 561250000,"LE NAUROUZE B 140 RUE CARMIN, 31670 LABEGE, FR","Ingeteam est une entreprise spécialisée dans l'électronique de puissance et les systèmes de contrôle (convertisseurs de fréquence, automatisation et contrôle de process), machines électriques, génie électrique et centrales électriques. Ingeteam est votre partenaire pour la production et la gestion de vos énergies renouvelables avec des produits et des solutions complètes optimisées.-Ingeteam vous accompagne également à travers sa division Services (mise en service, maintenance, repowering...).-Venez découvrir nos solutions d’onduleurs pour les centrales photovoltaïques, les systèmes de stockage avec batteries, notre gamme de bornes de recharge AC et DC ainsi que nos propositions de services pour l’O&M et le Repowering/Revamping.","Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Mobilité Durable-Bornes de recharges-Eclairage Exterieur-Installation, exploitation et maintenance-Solaire Photovoltaïque-Onduleur-Energie dans le bâtiment-Equipement électrique-Branchements - raccordements"
INNOVATIVE VENDING MACHINES,https://www.bepositive-events.com/fr/liste-exposants/innovative-vending-machines-52354,http://www.innovative-vending-machine.com/,tel:+33 610735590,"7 IMPASSE DES PERVENCHES, 30133 LES ANGLES, FR","","Bois Energie-Combustible, Fabrication, distribution et stockage-Production, Distribution combustibles bois-Stockage, transport, soufflage, manutention"
INOVALP,https://www.bepositive-events.com/fr/liste-exposants/inovalp-51943,"","","ZI LES MARAIS LE PRE DES SAGNES, 38350 SAINT-HONORE, FR","",""
INTERNORM FENÊTRE,https://www.bepositive-events.com/fr/liste-exposants/internorm-fen--tre-42392,http://www.internorm.fr/,tel:+33 389316810,"BP 20073 10 RUE ALCIDE DE GASPERI ZA ESPALE, 68392 SAUSHEIM CEDEX, FR","Internorm, le pionnier de la fenêtre PVC, fête en 2021 ses 90 ans ! Son expérience lui permet de vous proposer une approche globale de systèmes de fenêtres.-Le groupe Internorm rassemble en Europe 1300 distributeurs dans 21 pays. Cette entreprise familiale et ses 2000 collaborateurs s’assurent depuis 1931 de vous proposer des fenêtres, des portes et des portes-fenêtres fiables et irréprochables sur le plan de la qualité.-Des usines autrichiennes de Traun, Sarleinsbach et Lannach sont déjà sorties plus de 27 millions de portes et de fenêtres, 100% fabriquées en Autriche !-Internorm est le premier fabricant de fenêtres en Europe et également premier en matière de satisfaction client, grâce à des distributeurs pilotes certifiés et à la qualité permise par des ateliers de production ultra-modernes, toujours à la pointe de l’innovation, notamment en termes de maisons passives et de fenêtres pour les maisons à économie d’énergie, un savoir-faire reconnu par de nombreuses certifications.",Solutions Constructives-Menuiserie et fermeture-Fenêtres et ouvrants-Occultants - volets-Protection solaire / Tissus techniques
INTUIS,https://www.bepositive-events.com/fr/liste-exposants/intuis-50309,http://www.group-intuis.fr/,tel:+33 626623209,"107 BOULEVARD NEY, 75018 PARIS, FR","",Energie dans le bâtiment-Confort thermique-PAC
INVICTA,https://www.bepositive-events.com/fr/liste-exposants/invicta-40722,http://www.invicta.fr/,tel:+33 324277171,"ZI - LIEUDIT LA GRAVETTE, 08350 DONCHERY, FR","FRENCH MANUFACTURER OF INDIVIDUAL HEATING APPLIANCES, WOOD STOVES, LOGS AND PELLETS, FIREPLACES AND INSERTS","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Fours à bois-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés"
ISO-CHEMIE FRANCE,https://www.bepositive-events.com/fr/liste-exposants/iso-chemie-france-42036,http://www.iso-chemie.fr/,tel:+33 478348975,"14, IMPASSE DES GLYCINES, 69340 FRANCHEVILLE, FR","",Solutions Constructives-Structure et enveloppe-Etancheite-Isolation-Menuiserie et fermeture-Fenêtres et ouvrants-Quincaillerie
IVECO LVI,https://www.bepositive-events.com/fr/liste-exposants/iveco-lvi-52458,http://www.iveco-lvi.fr/,tel:+33 472234747,"56 ROUTE DE GRENOBLE, 69800 SAINT-PRIEST, FR","","Nouveaux Systèmes Energétiques-Mobilité Durable-Biocarburants, GnV"
IVECO LVI,https://www.bepositive-events.com/fr/liste-exposants/iveco-lvi-52461,http://www.iveco-lvi.fr/,tel:+33 472234747,"56 ROUTE DE GRENOBLE, 69800 SAINT-PRIEST, FR","","Nouveaux Systèmes Energétiques-Mobilité Durable-Biocarburants, GnV"
IWONA PELLETS,https://www.bepositive-events.com/fr/liste-exposants/iwona-pellets-49662,http://www.iwonapellets.fr/,tel:+48 609056061,"KONSTANTYNOWSKA 19, 95-070 RABIEN AB, PL","","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Cheminée et Inserts-Cheminées foyers fermés-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés"
JA SOLAR,https://www.bepositive-events.com/fr/liste-exposants/ja-solar-49296,http://www.jasolar.com/,tel:+49 8932729890,"LYONEL-FEININGER-STR.28, 80807 MUNCHEN, DE","",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Panneaux
JEREMIAS FRANCE,https://www.bepositive-events.com/fr/liste-exposants/jeremias-france-41649,http://www.jeremias.fr/,tel:+33 437463370,"22 ALLEE DES ARTISANS, 69210 LENTILLY, FR","2nd filiale du groupe JEREMIAS, acteur majeur à l'international dans la fabrication de conduits de fumées, Jeremias France s'illustre depuis plus de 6 ans sur le territoire en mettant au cœur de sa démarche l'expérience de ses utilisateurs.--En quelques années, notre organisation a su tirer son épingle du jeu en soutenant la transformation digitale et une vision exclusivement tournée vers le service client. Tisser des liens de confiance avec nos clients, partenaires et fournisseurs nous permet d’avoir des relations transparentes et durables. Chez Jeremias, tout est mis en œuvre pour partager compétences et connaissances en interne comme en externe : l’esprit d’équipe au sens large est notre énergie.--3 objectifs nous animent chaque jour : proposer une solution digitale de prise de commande grâce à notre webshop, apporter le même niveau de service quelle que soit la saison via un parcours logistique automatisé et enfin être au plus proche de nos clients en excluant tout intermédiaire.",Bois Energie-Conduits et sorties de toit-Conduits et sorties de toit
JIANGSU AKCOME,https://www.bepositive-events.com/fr/liste-exposants/jiangsu-akcome-51333,http://www.akcome.com/,tel:+86 51282553666,"JINTANG ROAD ECONOMIC DEVELOPMENT ZONE OF ZHANGJIAGANG, 251000 JIANGSU, CN","Akcome optoelectronics is a world leading professional manufacturer and service provider of differentiated high-efficiency HJT cells and components. At present, it has 4 production bases and 11 global branches. In 2023, it has a component capacity of 17.7GW and a cell capacity of 22.1GW. In 2025, the capacity of high-efficiency HJT cells and components will reach 40GW, creating a manufacturing entity with a market value of more than 100 billion.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Panneaux-Structure
JINKOSOLAR,https://www.bepositive-events.com/fr/liste-exposants/jinkosolar-38646,http://www.jinkosolar.eu/,"","LANGELINIE ALLE 35, DK-2100 København, DK","Jinko is the largest solar module manufacturer, with annual capacity 40GW wafers, 40GW cells, and 50GW modules.--La capacité annuelle de wafers de l’ordre de 40 GW, de cellules de 40 GW et de modules de 50 GW, fait de Jinko Solar un des leaders mondiaux de la fabrication de panneaux photovoltaïques.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Structure
JMA DISTRIBUTION,https://www.bepositive-events.com/fr/liste-exposants/jma-distribution-41764,"",tel:+33 474811641,"1173 ROUTE D'EVRON, 01100 MARTIGNAT, FR",Fabricant depuis 10 ans de distributeur automatique de granulés de bois avec plusieurs centaines d'installations à ce jour.,"Bois Energie-Combustible, Fabrication, distribution et stockage-Production, Distribution combustibles bois-Stockage, transport, soufflage, manutention"
JMT ISOLATIONS ET ENERGIE,https://www.bepositive-events.com/fr/liste-exposants/jmt-isolations-et-energie-51249,http://www.jmtenergieisolations.fr/,tel:+33 476672006,"290 CHEMIN DE BEAUDINE, 38850 CHIRENS, FR","",Solutions Constructives-Structure et enveloppe-Isolation-Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Panneaux-Stockage et auto-consommation
JOLLY MEC CAMINETTI,https://www.bepositive-events.com/fr/liste-exposants/jolly-mec-caminetti-40686,http://www.jm-poeles.com/,tel:+39 0358359211,"VIA SAN GIUSEPPE N 2, 24060 TELGATE (BG), IT",MANUFACTURER OF WOOD PELLET AND COMBINED WOOD PELLET PRODUCTS FOR AIR AND WATER HEATING SYSTEM,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés
"Jolywood (Taizhou) Solar Technology Co., Ltd.",https://www.bepositive-events.com/fr/liste-exposants/jolywood--taizhou--solar-technology-co---ltd--37674,http://www.jolywood.cn/en/Index.html,"","No.6,Kaiyang Rd.Jiangyan Economic Development Zone, 225500 Taizhou, CN","Founded in 2008, Jolywood is a national high-tech enterprise. It was successfully listed in 2014 (stock code: 300393). The company focuses on innovative R&D and high-quality manufacturing of photovoltaic auxiliary materials, solar cell and module, system integration and other products. As the world's largest backsheet manufacturer with 30% market share,Jolywood was awarded financial health Top3 by Photon.-Jolywood (Taizhou) Solar Technology Co.,Ltd is the world's largest manufacturer of N-type TOPCon bificial solar module, with a registered capital of 1.5 billion yuan, N-type TOPCon bificial solar module of more than 3GW capacity. In the N-type TOPCon Bificial solar module process, Jolywood has complete independent intellectual property rights. Up to now, it has applied for 99 related patents, including 58 granted patents and PCT5 items and maintain long-term research coopeartion with the internationally renowned IMEC Institute, Sun Yat-sen University, Shanghai Jiaotong University.",""
JONCOUX,https://www.bepositive-events.com/fr/liste-exposants/lorflex-38111,http://www.lorflex.fr/,tel:+33 2 99 33 33 00,"3 BIS RUE LEON BERTHAULT, 35000 RENNES, FR","Lorflex est une société française de distribution , experte en produits de fumisterie, conduits de fumée, isolation et ventilation. Nos engagements au quotidien au travers de nos 22 agences en France et au Luxembourg : être toujours proche, proactif et professionnel pour accompagner au mieux nos clients sur leurs projets d'installation.","Nouveaux Systèmes Energétiques-Autres ENR-Biomasse-Energie dans le bâtiment-Confort thermique-Chaudière biomasse-Traitement de l'air-Ventilation double flux-Ventilation simple flux-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois-Fabricants d'accessoires-Ramonage, entretien-Cheminée et Inserts-Cheminées foyers fermés-Conduits et sorties de toit-Conduits et sorties de toit-Poêles à combustible bois-Poêles à granulés"
JORIS IDE - CBI POITOU,https://www.bepositive-events.com/fr/liste-exposants/joris-ide---cbi-poitou-37589,http://www.joriside.fr/,tel:+33 5 16 72 71 05,"ALPHA PARC OUEST BD DE NANTES, 79300 BRESSUIRE, FR","",""
JUDO FRANCE,https://www.bepositive-events.com/fr/liste-exposants/judo-france-38393,https://judo.eu/fr/page-daccueil/,tel:+33 3 88 65 93 94,"76 RUE DE LA PLAINE DES BOUCHERS, 67100 STRASBOURG, FR",MANUFACTURER SINCE 1936 IN WATER TREATMENT : FILTRATION SOFTENING AND HEATING CIRCUIT,Energie dans le bâtiment-Gestion de l'eau-Traitement de l'eau
JØTUL GROUP,https://www.bepositive-events.com/fr/liste-exposants/j--tul-group-40804,http://www.jotul.fr/,tel:+33 472522393,"3 CHEMIN DU JUBIN, 69570 DARDILLY, FR",WOOD AND PELLET STOVES-INSERTS MANUFACTURER,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés
K2 SYSTEMS SARL,https://www.bepositive-events.com/fr/liste-exposants/k2-systems-sarl-37435,http://www.k2-systems.com/,tel:+33 4 50 51 22 53,"19 AVENUE DU PRE DE CHALLES PARC DES GLAISINS, 74940 ANNECY LE VIEUX, FR",K2 SYSTEMS IS A MANUFACTURER OF MOUNTING SYSTEM SOLUTIONS FOR THE INTERNATIONAL PHOTOVOLTAICS INDUSTRY,Solutions Constructives-BIM-Fournisseur de solutions BIM-Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Structure
KAMASE,https://www.bepositive-events.com/fr/liste-exposants/kamase-38044,http://www.kamase.com/,tel:+33 3 20 66 53 00,"117 RUE MONTGOLFIER, 59100 ROUBAIX, FR","Kamase fabrique et commercialise des systèmes de coupure et de protection pour les installations photovoltaïques. Nos solutions sont installées chaque jour en France et à l’étranger par différents acteurs du secteur photovoltaïque. Nous développons coffrets et armoires AC et DC appelés « Solar Safety Box » adaptées aux caractéristiques de chaque projet (raccordé réseau, stockage, autoconsommation, site isolé...) et plus récemment une solution clé en main dite ""Shelter"" de 100 à 250 kWc.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Energie dans le bâtiment-Equipement électrique-Branchements - raccordements-Coffrets
KC FRANCE,https://www.bepositive-events.com/fr/liste-exposants/kc-france-46145,https://kc-france.com/,tel:+33 974711840,"701 AVENUE GASTON DE FONTMICHEL, 06210 MANDELIEU LA NAPOULE, FR","Nous sommes distributeurs de la marque KINDLING CRACKER.--C’est une fendeuse de bûche manuelle créer par une jeune néo-zélandaise, souhaitant soulager sa maman du danger et des efforts pour préparer le bois d'allumage. Elle a imaginé une solution simple, sans danger et très efficace.","Bois Energie-Autres appareils, composants et accessoires-Fabricants d'accessoires"
KEBA EMOBILITY,https://www.bepositive-events.com/fr/liste-exposants/keba-emobility-51425,http://www.keba.com/emobility,"","REINDL STRASSE 51, 4040 LINZ, AT","",Nouveaux Systèmes Energétiques-Mobilité Durable-Bornes de recharges-Equipements et services pour la mobilité électrique
KH CONCEPT,https://www.bepositive-events.com/fr/liste-exposants/kh-concept-42803,https://www.khconcept.fr/,tel:+33 4382409973,"24 RUE PAUL HELBRONNER, 38100 GRENOBLE, FR","","Services et Organismes-Services aux entreprises-Eco construction-Ingéniérie, Bureau d'études, Conseil"
KILOUTOU,https://www.bepositive-events.com/fr/liste-exposants/kiloutou-51951,http://www.kiloutou.fr/,tel:+33 669184428,"1 RUE DES PRECURSEURS CS 20449, 59664 PARIS, FR","3e loueur européen et acteur majeur de la location de matériels en France, Kiloutou concilie depuis plus de 40 ans, économie, environnement et humain en proposant les offres les plus innovantes au service d’une clientèle toujours plus diversifiée : entreprises du BTP, artisans, PME, collectivités locales et industries. Pour son développement, le Groupe Kiloutou s'appuie sur l'expertise de plus de 7 000 équipiers au service de plus de 400 000 clients dans sept pays d'Europe, en France, en Pologne, en Italie, en Espagne, en Allemagne, au Danemark (GSV) et grâce à l’acquisition de Grupo Vendap, au Portugal. Le réseau Kiloutou comprend 600 agences et propose la gamme la plus large du marché avec plus de 1 000 références et plus de 350 000 matériels (hors accessoires) répartis en quatre grandes catégories de produits : terrassement, élévation, véhicules utilitaires et outillage. www.kiloutou.fr - www.kiloutou-group.com.",""
KITOFFGRID,https://www.bepositive-events.com/fr/liste-exposants/kitoffgrid-52339,http://www.kitoffgrid.com/,tel:+33 767347881,"MARNY ENERGY, BEL AIR CENTER TOUR OXYGENE 10-12 BOULEVARD VIVIER MERLE, 69393 LYON, FR",CONTACTS-Voir les contacts,Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Onduleur-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Stockage-Batteries / systèmes de stockage
KLOVER SRL,https://www.bepositive-events.com/fr/liste-exposants/laudevco-38100,http://www.laudevco.com/,tel:+33 4 58 00 56 50,"1020B IMPASSE LAVOISIER, 38530 PONTCHARRA, FR","Laudevco est une société française spécialisée dans la distribution de systèmes de chauffage auprès d’un réseau de professionnels installateurs. Si à l’origine Laudevco fournissait poêles, inserts, cuisinières et chaudières fonctionnant à l’énergie bois - et en particulier aux granulés de bois - elle offre aussi aujourd’hui une large gamme de poêles et foyers gaz.","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois-Cuisinières-Cheminée et Inserts-Cheminées foyers fermés-Foyers bois à production d'eau chaude (bouilleurs)-Inserts et foyers-Conduits et sorties de toit-Conduits et sorties de toit-Poêles à combustible bois-Poêles à bois-Poêles à granulés-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz-Solaire thermique"
KOKUN,https://www.bepositive-events.com/fr/liste-exposants/kokun-56437,"","","321 AV GEORGES CHARPAK, 69700 GIVORS, FR","Avec plus de 10 ans d’expérience dans le domaine des résines innovantes, les fondateurs de KOKUN, travaillent en étroite collaboration avec les meilleurs experts en chimie afin d’élaborer les meilleures formules du marché dans deux domaines distincts : les protections pelables temporaires et les systèmes durables éco-énergie.-Le domaine des résines pelables permet la protection temporaire de tous types de support du bâtiment afin essentiellement d’éliminer les coûts de la non qualité sur chantiers (due à la co-activité).-L’enjeu KOKUN est surtout lié à la lutte contre les passoires énergétiques: nos systèmes éco-énergies permettent des pare-air, pare-vapeur, pare-pluie ou pare-gaz innovants avec une efficacité et une productivité inégalées",""
KOSTAL SOLAR ELECTRIC,https://www.bepositive-events.com/fr/liste-exposants/kostal-solar-electric-37955,http://www.kostal-solar-electric.com/,tel:+33 1 61 38 41 17,"11 RUE JACQUES CARTIER, 78280 GUYANCOURT, FR","Description : https://www.kostal-solar-electric.com/fr-fr--email : service-solar-fr@kostal.com--German manufacturer of photovoltaic inverters - residential, commercial and projects. Part of the KOSTAL Group, a leading automotive supplier with a workforce of 19,000 and more than 100 years of experience.--Technical service - Before and After Sales in France since 2009.--Inverters from 1.5 to 60 kW. Intelligent grid-connected inverters, hybrid inverters (PV alone or PV and storage), or charger inverters (storage). Compatible with BYD, BMZ, LG and Pylontech batteries--Our inverters can evolve: add a Smart Meter to visualize self-consumption and domestic consumption 24 hours a day via our free portal and APP. Add a battery system for local storage.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Onduleur-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Stockage-Batteries / systèmes de stockage
KUNST WOOD STOVES,https://www.bepositive-events.com/fr/liste-exposants/kunst-wood-stoves-43350,"",tel:+34 967592400,"PI CAMPOLLANO AVENIDA 5 13 15, 02007 ALBACETE, ES",Chez Kunst Stoves nous fabriquons des poêles à bois depuis plus de soixante-quinze ans.,Bois Energie-Cheminée et Inserts-Cheminées foyers ouverts-Inserts et foyers
KWB FRANCE,https://www.bepositive-events.com/fr/liste-exposants/kwb-france-40615,https://www.kwb.net/,tel:+33 389216965,"1 RUE DE L'ORTENBOURG, 67390 MARCKOLSHEIM, FR","Fabricant de chaudières biomasse à granulés, plaquettes de bois et bûches de 2.4 à 300 kW","Nouveaux Systèmes Energétiques-Autres ENR-Biomasse-Energie dans le bâtiment-Confort thermique-Chaudière biomasse-Chaudière mixte-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois"
LA MAISON ECOLOGIQUE,https://www.bepositive-events.com/fr/liste-exposants/la-maison-ecologique-51025,http://www.lamaisonecologique.com/,tel:+33 231522049,"9 RUE DE LA BEGASSIERE, 35760 MONTGERMONT, FR","","Services et Organismes-Services aux entreprises-Ingéniérie, Bureau d'études, Conseil-Organismes-Presse"
LA NORDICA - EXTRAFLAME,https://www.bepositive-events.com/fr/liste-exposants/la-nordica---extraflame-40685,http://www.lanordica-extraflame.com/,tel:+39 0445865911,"VIA DELL'ARTIGIANATO 12, 36030 MONTECCHIO PRECALCINO, IT","EXTRAFLAME, ITALIAN LEADER IN PELLET APPLIANCES, PART OF LA NORDICA-EXTRAFLAME GROUP","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Cheminée et Inserts-Cheminées foyers fermés-Inserts et foyers-Poêles à combustible bois-Poêles à granulés"
LA NORDICA - EXTRAFLAME,https://www.bepositive-events.com/fr/liste-exposants/la-nordica---extraflame-40687,http://www.lanordica-extraflame.com/,tel:+39 0445804000,"VIA SUMMANO 104, 36030 MONTECCHIO PRECALCINO, IT","LA NORDICA, ITALIAN LEADER IN WOOD BURNING APPLIANCES SINCE 1968, PART OF LA NORDICA-EXTRAFLAME GROUP","Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Inserts et foyers-Autres appareils, composants et accessoires-Cuisinières-Poêles à combustible bois-Poêles à bois"
LA SOLIVE,https://www.bepositive-events.com/fr/liste-exposants/la-solive-51190,http://www.la-solive.com/,tel:+33 621509093,"44 AVENUE PAUL KRUGER, 69110 VILLEURBANNE, FR","A travers des formations pratiques et intensives aux métiers de la rénovation énergétique, La Solive vous apprend un métier concret de la transition écologique !",Services et Organismes-Organismes-Formation
LAKAL,https://www.bepositive-events.com/fr/liste-exposants/lakal-42966,http://www.lakal.fr/,tel:+49 683189480,"AM PITZBERG 2, 66740 SAARLOUIS, DE","LAKAL, un engagement fort tourné vers le futur--Spécialiste de la fabrication de volets roulants, portes de garage, portes industrielles, brise-soleil orientables et moustiquaires, LAKAL développe depuis près de 100 ans des produits fiables et innovants.-20.000 m² de production, 350 salariés, une flotte intégrée de 32 camions constituent les bases de la force de l’entreprise et font de LAKAL une référence incontournable sur le marché de la fermeture.-Le développement numérique a impulsé la mise en œuvre de systèmes de connexion pour un pilotage total des fermetures de la maison. Cette avancée technologique a permis à LAKAL d’offrir à ses clients un confort de vie au quotidien des plus appréciable.--Résolument tournée vers le futur, attentive aux évolutions sociétales, LAKAL poursuit son évolution à l’écoute des attentes de ses clients.--Notre leitmotiv : Qualité, Confort, Design et Sécurité.-LAKAL protège ce qui vous est précieux.",Solutions Constructives-Menuiserie et fermeture-Occultants - volets-Portes de garage-Protection solaire / Tissus techniques-Systèmes de contrôle / Motorisation / Automatismes
LANCEY ENERGY STORAGE,https://www.bepositive-events.com/fr/liste-exposants/lancey-energy-storage-51365,http://www.lancey.fr/,tel:+33 458003696,"37 RUE DIDEROT, 38000 GRENOBLE, FR","Démocratiser le stockage d’énergie pour accélérer la transition énergétique, c’est la raison d’être de LANCEY Energy Storage fondée en 2016. L’entreprise a depuis développé la solution la moins chère du marché pour favoriser l’autoconsommation photovoltaïque et propose à ses clients une solution complète permettant de réduire la consommation électrique du logement ou du bâtiment tertiaire tout en augmentant le confort thermique.",""
LAUDEVCO,https://www.bepositive-events.com/fr/liste-exposants/laudevco-38100,http://www.laudevco.com/,tel:+33 4 58 00 56 50,"1020B IMPASSE LAVOISIER, 38530 PONTCHARRA, FR","Laudevco est une société française spécialisée dans la distribution de systèmes de chauffage auprès d’un réseau de professionnels installateurs. Si à l’origine Laudevco fournissait poêles, inserts, cuisinières et chaudières fonctionnant à l’énergie bois - et en particulier aux granulés de bois - elle offre aussi aujourd’hui une large gamme de poêles et foyers gaz.","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois-Cuisinières-Cheminée et Inserts-Cheminées foyers fermés-Foyers bois à production d'eau chaude (bouilleurs)-Inserts et foyers-Conduits et sorties de toit-Conduits et sorties de toit-Poêles à combustible bois-Poêles à bois-Poêles à granulés-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz-Solaire thermique"
LE JOURNAL DES ENERGIES RENOUVELABLES,https://www.bepositive-events.com/fr/liste-exposants/le-journal-des-energies-renouvelables-56555,http://www.librairie-energies-renouvelables.org/,tel:+33 144180080,"146 RUE DE L'UNIVERSITE, 75007 PARIS 7, FR",MAGAZINE PROFESSIONNEL EDITE PAR OBSERV'ER QUI PUBLIE AUSSI LE JOURNAL DU PV ET LE JOURNAL DE L'EOLIEN,Services et Organismes-Organismes-Presse
LE RELAIS METISSE,https://www.bepositive-events.com/fr/liste-exposants/le-relais-metisse-56461,http://www.isolantmetisse.com/,tel:+33 321694037,"422 BOULEVARD EST ZI ARTOIS FLANDRE, 62138 BILLY-BERCLAU, FR","",Solutions Constructives-Matériaux biosourcés-Isolants biosourcés-Structure et enveloppe-Isolation
LE TRIANGLE,https://www.bepositive-events.com/fr/liste-exposants/le-triangle-46645,http://www.le-triangle.fr/,tel:+33 254233995,"VILLEPROVERT, 41160 MOREE, FR","",Nouveaux Systèmes Energétiques-Mobilité Durable-Equipements et services pour la mobilité électrique-Solaire Photovoltaïque-Stockage et auto-consommation
LEDA WERK GMBH & CO. KG,https://www.bepositive-events.com/fr/liste-exposants/best-fires-38109,http://www.best-fires.com/,tel:+33 5 59 93 23 89,"ZONE ARTISANALE DE MAIGNON 37 RTE DE PITOYS, 64600 ANGLET, FR",IMPORTER OF FIREPLACES AND STOVES WOOD / GAS / ELECTRIC / BIOETHANOL-DISTRIBUTION ALL OVER FRANCE,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz
LESSO NEW ENERGY DEVELOPMENT PRIVATE LIMITED,https://www.bepositive-events.com/fr/liste-exposants/lesso-new-energy-development-private-limited-51778,https://en.lesso.com/product/pv-module/,tel:+86 757 29222123,"NO.58 LONGZHOU WEST ROAD LONGJIANG TOWN, SHUNDE DISTRICT FOSHAN CITY, 528318 GUANGDONG, CN","LESSO Group est le fabricant de matériaux de construction coté à la Bourse de Hong Kong (2128.HK) avec un chiffre d'affaires annuel de plus de 4,5 milliards de dollars provenant de ses opérations mondiales.--LESSO New Energy, division phare du groupe LESSO, est spécialisée dans la fabrication de panneaux solaires, d'onduleurs et de systèmes de stockage d'énergie, et dans la fourniture de solutions d'énergie solaire.--LESSO New Energy dispose d'une capacité de production de 7 GW de panneaux solaires début 2023, et prévoit une capacité de production globale de plus de 10 GW d'ici fin 2023.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Onduleur-Panneaux-Production d'électricité photovoltaïque intégrée
LETTEL,https://www.bepositive-events.com/fr/liste-exposants/lettel-38256,http://www.lettel.fr/,tel:+33 1 84 60 40 25,"36 RUE DE PICPUS, 75012 PARIS 12EME, FR","Lettel propose une sélection d'appareillages électriques modulaires à destination des tableautiers, intégrateurs et installateurs.-Nos produits ont été conçu pour répondre parfaitement aux besoins des clients. Ils allient performances et simplicité d'installation et d'utilisation.","Energie dans le bâtiment-Equipement électrique-Commandes-Domotique et GTB-Gestion de l'énergie-Pilotage et contrôle-Confort thermique-Mesure, contrôle, régulation-Solaire thermique"
LIBEL - LOGICIEL INTERVENTIONS,https://www.bepositive-events.com/fr/liste-exposants/libel---logiciel-interventions-51946,https://www.libel.fr/,tel:+33 472742231,"47 RUE CUVIER, 69006 LYON, FR","Implantée à Lyon depuis 25 ans, Libel conçoit des applications métier et des services personnalisés pour les professionnels du chauffage et de la climatisation, dans la gestion de leur activité et des appels d’offres.-Nous travaillons au quotidien avec nos clients pour co-construire des applications et services simples et efficaces complètement adaptés au métier. Notre qualité de service exceptionnelle et notre compétence dans vos métiers font notre différence.","Energie dans le bâtiment-Confort thermique-Chaudière gaz-PAC-Domotique et GTB-Logiciel-Services et Organismes-Services aux entreprises-Ingéniérie, Bureau d'études, Conseil-Bois Energie-Autres appareils, composants et accessoires-Ramonage, entretien"
LIENBACHER,https://www.bepositive-events.com/fr/liste-exposants/lienbacher-43563,http://www.m-lienbacher.at/,tel:+43 62178783,"WEIKERTSHAM 17, 5163 PALTING, AT","PRODUCER AND WHOLESALER OF FIRE PLACETOOLS, FLOOR-PLATES, ASH-CLEANERS, FIRE-STARTERS, BASKETS FOR PELLETS","Bois Energie-Autres appareils, composants et accessoires-Fabricants d'accessoires"
