INSA LYON - INSAVALOR,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTExMw==,"L’INSA Lyon est la première école d’ingénieurs post-bac de France et se positionne comme un pôle de recherche de référence en lien fort avec les acteurs socio-économiques. -Elle est un acteur qui accompagne l’industrie dans ses transitions, en traitant notamment des enjeux de décarbonation, de numérique responsable, d’économie circulaire…-INSAVALOR, filiale de Recherche et Développement, Valorisation et Formation Continue de l’INSA Lyon et de l’INSA Toulouse, offre un service sur-mesure à tout acteur du monde économique concerné par une problématique liée à la R&D et de formation continue.-Nous sommes là pour répondre à vos besoins en matière d’évolution des métiers et des compétences et, contribuer, par la recherche, à vous apporter des solutions à des enjeux d’innovation et de développement.-De nombreuses « mini-conférences » auront lieu sur notre stand, offrant un éclairage sur des coopérations avec des entreprises dans des domaines variés : Usine du futur, Intelligence artificielle, Cybersécurité industrielle, Maintenance prédictive, Métrologie, Électronique, Capteurs, Corrosion, Mobilité verte et nouvelles énergies, Valorisation des déchets…-Vous avez un besoin en formation continue, en R & D, pour l’accès à des plateformes technologiques… vous voulez simplement mieux nous connaître ou vous informer, venez sur notre stand. Nous vous accueillerons avec plaisir.-https://www.insavalor.fr-https://www.insa-lyon.fr-See more",See more,+33 4 72 43 83 93,https://www.insavalor.fr,"CAMPUS LYON TECH LA DOUA 66 BOULEVRARD NIELS BOHR , 69603, VILLEURBANNE CEDEX, FRANCE"
INSPECT 3D - MORA METROLOGY,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTI5Mw==,"Réparation, Calibration, Retrofit MMT toutes marques-Machine de Mesure Tridimensionnelle-Logiciel de mesure INCA3D",+33 2 41 58 86 05,https://www.inspect-3d.com,"10 RUE DE SABLE, 49300, CHOLET, FRANCE"
INSTITUT DE REGULATION ET D'AUTOMATION,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNDUxOTU=,"L’IRA – Institut de Régulation et d’Automation est un organisme de formation spécialisé dans l’industrie, né en 1967 des besoins des industriels de la région Sud-Est. En tant qu’expert du secteur, l’IRA propose principalement des stages de formation continue, mais aussi des prestations de conseil et d’assistance techniques. Enfin, l’expérience de l’équipe technique permet de proposer de l’ingénierie de formation et des certifications de compétences.",0490994700,https://www.ira.eu,"23 CHEMIN DES MOINES, 13200, ARLES, FRANCE"
INTERCARAT,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTgzMQ==,"Plasturgie, caoutchouc et composites-Savoir-faire et sous-traitance en injection",+33 3 88 48 21 20,https://www.intercarat.com,"1 RUE JEAN BUGATTI, 67120, DUPPIGHEIM, FRANCE"
INTERVALZERO,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM3Njc=,"Editeur de logiciel spécialisé dans le contrôle temps réel basé sur PC : système temps réel, master EtherCAT, Motion Control, automate programmable logiciel, solution de vision industriel...",04 93 82 69 92,https://www.intervalzero.com,"8 AVENUE FELIX FAURE, 06000, Nice, FRANCE"
INVENTHYS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExOTQ1ODc=,"Inventhys est l’architecte et le développeur de votre système connecté et intelligent (HW, SW, app mobil/Cloud, IA). Nous sommes spécialiste de l’IA embarquée depuis 2019 avec notre partenaire ST Microelectronics.",+33 7 84 16 67 32,https://www.inventhys.com,"8 AV DU PRE CLOSET, 74940, ANNECY, FRANCE"
INVOLVE GROUP,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NjQxMQ==,"Plasturgie, caoutchouc et composites-Autres savoir-faire et sous-traitance",0474940229,https://www.involve-group.com,"ZA LES QUATRE VIES, 38290, FRONTONAS, FRANCE"
IONBOND FRANCE - GROUPE IHI,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwOTY4MTE=,"Revêtements métalliques sous vide réalisés par voies PVD, PaCVD, CVD destinés à apporter des caractéristiques de surface ( Dureté, Glissement, Résistance à la corrosion, Couleurs, ) Revêtements DLC",https://www.ionbond.com,"25 RUE DES FRERES LUMIERE, 69680, CHASSIEU, FRANCE"
IPC - BUILD ELECTRONICS BETTER,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExMjE0NDg=,"Electronique-Savoir-faire et sous-traitance (conception, industrialisation, fabrication, intégration et maintenance)",+33 7 62 12 35 05,https://www.ipc.org,"Herzogspitalstrasse 24, 80331, MUNICH, ALLEMAGNE"
IPE IMMOBILIER POUR L'ENTREPRISE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTQxNA==,Concepteur et constructeur de projets immobiliers,+33 1 60 43 10 29,https://www.ipebat.com,"2 Avenue Christian Doppler, 77700, SERRIS, FRANCE"
"IRAUNDI, S.A.",https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTMwNA==,"Usinage et enlèvement de matière-Savoir-faire et sous-traitance (décolletage, fraisage, rectification, usinage)",+34 943 76 27 44,https://www.iraundi.com,"CTRA. ELGETA S/N, 20570, BERGARA (GIPUZKOA), ESPAGNE"
IREFLEX,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNzQyODM=,"Conception, simulation-CAO, CFAO, design, PLM, MES, ERP",06.20.84.31.69,"4 AVENUE DOYEN LOUIS WEIL, 38500, GRENOBLE, FRANCE"
IRESTAL,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwOTY4MTM=,Matières et produits semi-finis-Matières premières,0437441010,https://www.irestal.com,"16 Rue du Perigord, 69330, MEYZIEU, FRANCE"
IRVA,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTQ4MQ==,"Fondée en 1979, Irva est une société portugaise située à une cinquantaine de kms de l´aéroport de Porto, spécialiste dans la construction d´ équipements sur mesure pour les industries suivantes; --Nucléaire;-Alimentaire;-Pharmaceutique;-Chimie et Pétrochimie;-Aéronautique;--Nous travaillons les matériaux suivants :--• Acier inoxydable;-• Acier Duplex / Super duplex ;-• Acier Carbone;-• Aciers spéciaux.--Visitez notre page www.irva.pt et découvrez plusieurs de nos projets réalisés.-See more",See more,+351 256 464 222,https://www.irva.pt,"RUA COMENDADOR ARLINDO SOARES DE PINHO N°1976 N°19, 3730-423, VALE DE CAMBRA, PORTUGAL"
IS3 METALWORKING,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTcwNw==,"Notre activité principale se concentre sur la sous-traitance, qui se traduit par la production de pièces et ensembles mécano-soudés, selon les spécifications de nos clients, offrant en simultané, tout le soutien technique nécessaire pour la planification, l'exécution et l’assemblage.-La flexibilité et la technologie de notre structure de production, nous permettent de proposer différentes solutions de fabrication, de moyennes et grandes séries, pour des différents secteurs d'activité, tels que : Bâtiment ; Emballage et logistique ; Automobile ; Énergie solaire ; Agricole ; Ferroviaire ; Pièces usinées, embouties et découpées en laser ; Convoyeurs à bande, entre autres.-See more",See more,+351 22 415 7860,https://www.is3.pt,"RUA 25 DE ABRIL 976, 4440-014, VAMPO-VALONGO, PORTUGAL"
ISCAR,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM2MTg=,"Outillage-Outillage, outils coupants",+33 1 30 12 92 92,https://www.iscar.fr,"QUARTIER DE L'EUROPE 8 RUE GUYNEMER, 78280, GUYANCOURT, FRANCE"
ISITECC,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwOTY4MDA=,"isiTecc conçoit, développe et intègre des progiciels pour l’industrie et le tertiaire dans le domaine de la production et de l’énergie sous la suite logicielle Smart Portal.",0477792395,https://www.isitecc.com,"15 route de l?innovation, 43240, SAINT JUST MALMONT, FRANCE"
ISYBOT,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3OTA5NA==,"Au cœur de l'industrie du futur, ISYBOT conçoit des robots collaboratifs issus de la recherche CEA. -Grâce à ses qualités mécaniques uniques, ISYBOT apporte compétitivité et attractivité sur des opérations manuelles réputées non automatisables. -A travers l’automatisation agile, ISYBOT simplifie la réponse aux besoins de flexibilité et variabilité.-Sans modification de l’environnement de travail, nos COBOTs interactifs améliorent la productivité tout en réduisant la pénibilité pour l’opérateur.-See more",See more,+33 6 73 19 37 10,https://www.isybot.com,"BATIMENT EPSILON 3 AV DU CANADA, 91940, LES ULIS, FRANCE"
ITALPRES SNC,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTk3OA==,"italpres is specialized in the design and co-design for the construction of die-casting molds and trimming tools, all carried out within its factories.-Furthermore, internally, it deals with die casting of light aluminum alloys and special zinc alloys, thanks to die-casting systems with capacities from 100 to 1400 tons.",+39 030 897 0111,https://www.italpres.it,"VIA G. MAMELI, 10, 25065, LUMEZZANE GAZZOLO, ITALIE"
ITANCIA FACTORY,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNDYwNjQ=,"Itancia Factory est l’activité de services industriels du groupe Itancia. Depuis plus de 30 ans, nous avons construit un outil industriel performant et adaptable à chacun de vos besoins en électronique de précision et en réparation électronique. Nos compétences en électronique de pointe concernent le rework (dessoudage, assemblage, remplacement) de tout type de composants (BGA, CSP, QFN, LGA, connecteurs …) mais également le rebillage, la reprise filaire, le câblage de cartes en petite série et le contrôle RX.-Nous développons également des flux de réparations de sous-ensembles et produits électroniques : cartes, écrans, alimentations, PC embarqués, générateurs, onduleurs, ...--Découvrir nos offres : https://itancia.com/offres-itancia-factory/-See more",See more,01.30.70.61.61,https://www.itancia.com,"11 RUE MAUPERTUIS, 38320, EYBENS, FRANCE"
ITB INNOVATION,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTQxNA==,"Etude et réalisation de systèmes de bridage et de serrage sur mesure pour l'usinage.-Un savoir-faire spécifique basé sur un concept bien défini :-ITB Innovation met ses 27 années d’expérience et son sens de l’innovation-au service de ses clients pour concevoir des solutions de bridage et de-serrage sur mesure pour :-- centre de fraisage, de rectification ou de taillage-- centre de tournage.-Les systèmes de bridage sont conçus autour de la pièce afin de proposer un-serrage répétable, puissant et sans déformation.-Expertise, Innovation, Service & Qualité : les piliers du savoir-faire-d’ITB Innovation-De l’avant-projet à l’étude 3D, de l’usinage à l’assemblage en passant par le-contrôle de ses réalisations, la gestion de projet et les process de fabrication-sont maitrisés. Cela permet de garantir un extrême degré de qualité, de-répétabilité et de fiabilité.-Les systèmes d’ITB sont conçus pour durer !-Une unité de production moderne de plus de 3000 m2 essentiellement-équipée de machines CN 5 axes permet de réaliser et tester intégralement-tous les composants en interne.-Des systèmes de bridage 100 % « Made In France-See more",See more,+33 3 81 56 06 36,https://www.itb-innovation.com,"ZA A LA CRAYE RUE DE LA CRAYE, 25110, AUTECHAUX, FRANCE"
ITH GmbH & Co.KG,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTIyNw==,"Spécialiste de la conception et fabrication d’outillages de serrage dynamométrique.-Nous vous proposons une étude adaptée à vos besoins en vous apportant une solution complète de la conception à l’utilisation.-Notre gamme de produits :-- Clés hydrauliques à douille ou à cassette-- Visseuses électriques, pneumatiques ou sur batteries-- Vérins tendeurs (serrage par allongement)-- Ecrous hydrauliques---Specialist in design and manufacture of tensioning tools-We can propose you a study according to your needs by providing you a complete solution from design to using.-Our range of products-- Hydraulic torque wrenches-- Electric, pneumatic or accu nut runners-- Bolt tensioning cylinders (tightening by elongation)-- Tension nuts-See more",See more,+49 291 9962202,https://www.ith.com,"STEINWIESE 8, 59872, Meschede, ALLEMAGNE"
ITP,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExMTY3ODA=,"Assemblage, fixation-Fixations (savoir-faire et sous-traitance)",00 49 6898 8509 1111,https://www.taster.de,"RATHAUSSTR. 75-79, 66333, VOLKLINGEN, ALLEMAGNE"
ITS CARTERISATION,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNTQ1OTI=,"Tôlerie et mise en forme des métaux-Savoir-faire et sous-traitance (chaudronnerie, découpage, métaux en feuille, travail du tube, du fil et autres procédés)",+33 2 27 19 95 52,https://www.its-carterisation.fr,"ZAC DES ACTIVITES DES GRANDES RUE ROBERT MALRAIT, 27300, BERNAY, FRANCE"
IVM MICROLOGISTICS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExODIyOTI=,"Automatisation-Automation, automatismes",+36 30 932 5466,https://www.ivm-micrologistics.com,"TAKARODO UT 2, 8000, SZEKESFEHERVAR, HONGRIE"
IXON,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM4MDA=,"IXON was founded in 2014 to make cloud connection easier, secure and more accessible for machine builders and users. Headquartered in the Netherlands, IXON is now one of the most valued and easy-to-use Remote Service & IIoT platforms for machine builders and system integrators.--IXON offers an end-to-end industrial service solution with remote access, data logging, dashboards, alarming and much more. The IXON product portfolio consists of the IXON Cloud platform and the IXrouter, an industrial VPN router and data gateway, which is specifically designed to connect machines securely and minimize the risk of data leaks.--IXON is active in over 100 countries and serves tens of thousands of users worldwide. IXON delivers the technology, so machine manufacturers can do what they do best: collaborate with clients, provide service, and share insights.-Visit www.ixon.cloud for more information.-See more",See more,+31 85 744 1105,https://www.ixon.cloud,"Zuster Bloemstraat 20, 5835, BEUGEN, PAYS-BAS"
J'IMAGE XH,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTM4Mw==,"Outillage-Outillage, outils coupants",https://wwwjimagexh.com,"AVENUE GEORGES NUTTIN ZA CAMBRAI SUD, 59400, CAMBRAI, FRANCE"
JACQUEMET GROUPE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTcxOQ==,Electronique-Composants,+33 4 74 75 70 44,https://www.jacquemet.com,"4 RUE DU STADE, 01430, ST MARTIN DU FRESNE, FRANCE"
JACQUET,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExMTY3Nzc=,Découpage et négoce d'aciers inoxydables et alliages de nickel :-Aciers inoxydables et alliages de nickel (4000T de tôles sur parc)de 1 à 150mm formats 2000/6000 + 2500/6000 à partir de l'épaisseur 5 à 50-Alliages de nickel de 2 à 50 mm formats 6000/2000+ 6000/2500.-Parc machines : 1 laser fibre 6kw -cap 2500/6000 ep 25 mm + 1 laser 7kw -cap 2000/6000 ep 30+ 1 laser 6kw -cap 2000/6000 ep 25 mm + 2 découpes jet d'eau cap-8000/4000 et cap- 12000/3000 ép maxi 150 mm .+ 4 plasma -cap 12000/3000 ép maxi 150mm + 4 scies à ruban -cap 6000/200 ép.maxi 150 mm. -installation spéciales : 2 presses à planer+ 1 ébavureuse COSTA MD4-See more,See more,+33 4 78 21 00 40,https://www.lyon.myjacquet.com,"ZA DE GRAMMONT 9 RUE GARIBALDI, 69800, SAINT-PRIEST, FRANCE"
"JAKA ROBOTICS Co.,Ltd",https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM3NTk=,Robotique-Périphériques robotique et intégrateurs,+86 400 006 2665,https://www.jakarobotics.com,"BUILDING 33-35, 610, JIANCHUAN ROAD MINHANG DISTRC, 201100, SHANGHAI, FRANCE"
JASIL- J ANTONIO DA SILVA LDA,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc4NTQ4Ng==,"Matières et produits semi-finis-Produits semi-finis acier, aluminium, tôles",+351 253 307 380,https://www.jasil.com,"PARQUE INDUSTRIAL DE ADAUFE LOTE 1-6 - PO BOX 2032, 4710-571, BRAGA, PORTUGAL"
JEAN BREL,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTkwMg==,Finition et traitements des matériaux-Equipements de traitements de surfaces-Fabrication additive et 3D-Savoir faire et sous-traitance-Machines outils hybrides d'ajout et d'enlèvement de matière,+33 1 49 71 17 00,https://www.jeanbrel.com,"2-24 AVENUE DE STALINGRAD ZAC SAINT LEGER, 93240, STAINS, FRANCE"
JEAN PERROT,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTg4NA==,Tôlerie et mise en forme des métaux-Presses de pliage et d'emboutissage,+33 3 85 47 88 00,https://www.jeanperrot.eu,"5 RUE PAUL SABATIER, 71100, CHALON SUR SAONE, FRANCE"
JENNY SCIENCE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTUzNw==,"As an ambitious, international family company, Jenny Science AG is a leading component manufacturer for industrial automation.--At our Swiss headquarters in Rain, Switzerland, we develop and produce high-precision, electric drives with web-based controls for discerning customers such as Logitech, Roche, Siemens or Samsung.",+41 41 225 25 25,https://www.jennyscience.com,"SANDBLATTE 11, 6026, RAIN, SUISSE"
JFIE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTU0Mw==,Electronique-Composants,04 71 74 74 60,https://www.jf-industries.com,"ZA RUE SAINT FERREOL, 43100, BRIOUDE, FRANCE"
JINAN BODOR CNC MACHINE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTM5Mg==,"Jinan Bodor CNC Machine Co., Ltd. headquartered in the High-tech Zone of Jinan City, mainly engages in the production, research and development of high-power fiber laser cutting machines. Bodor Laser’s production and R&D center covers a 50,000 m2 area, in which its super factory with the area size of 30000m2 , the biggest in the whole industry, locates. Bodor’s marketing and sales center is located in Xinsheng Building, and has office area up to 3,600 square meters. Now Bodor Laser has over 2,100 employees, including some 350 in R&D. Bodor Laser's R&D capabilities and development speed have become the benchmark in high-end smart mechinery manufacturing industry.-See more",See more,+86 155 6256 1790,https://www.bodor.com,"NO.1299, XINLUO AVE HI-TECH ZONE, 250000, JINANA, CHINE"
JLL,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExODIyODg=,Conseil en immobilier d'entreprise.,+33 4 78 89 26 26,https://www.jll.fr,"132 COURS CHARLEMAGNE, 69002, LYON, FRANCE"
JMTEC DECOLLETAGE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTM3Ng==,"Depuis 1963, la société JMTEC peut se prévaloir d'un savoir-faire reconnu dans le décolletage et l’usinage de précision.-Ces années d'expériences ont permis de nous adapter aux nouvelles technologies et d'accroître nos moyens de production. Nous restons compétitifs grâce à notre agilité et la polyvalence de nos collaborateurs fidèles et rigoureux.-Aujourd'hui reconnus par des clients nationaux et européens pour divers secteurs d’activités tel que :-- Energie-- Robotique-- Pharmaceutique-- Agro-alimentaire-- Automobile-- Electricité-- Biochimie-- Environnement médical-- Décoration-- Maroquinerie--Disposant d'un outil productif et performant de machines CNC.-La traçabilité et la qualité sont notre priorité, nous garantissons les cycles produits et leurs documents associés via notre ERP métier.-Le service, la réactivité ainsi que l'adaptation aux besoins urgents sont nos atouts principaux et constituent le ciment de nos partenariats avec nos clients. -Nous répondons aux besoins pour les petites, moyennes et grandes séries de 5 pcs à plusieurs millions pcs--www.jmtec.fr-See more",See more,04 50 34 63 97,https://www.jmtec.fr,"Z.I. LES ILES D'ARVE 89 ALL DES CERISIERS, 74300, THYEZ, FRANCE"
JNOV TECH,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwODMwMDk=,Entrainements-Composants et systèmes mécatroniques,+33 5 62 58 91 87,"275 ROUTE D'EMPERISSON, 31480, CAUBIAC, FRANCE"
JOHN COCKERILL SLETI,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTczMA==,"CMI Sleti, une Société du Groupe John Cockerill, propose une gamme complète de solutions de Traitement de Surface. CMI Sleti, fort de ses 40 années d’expérience, intervient dans des domaines d’application extrêmement variés tels que l’automobile, l’aéronautique, la défense, le nucléaire, l’électronique, la verrerie, la cosmétique, la décoration, le bâtiment, les circuits imprimés, etc…CMI Sleti offre son expertise dans l’étude, la conception, la fabrication, l’installation et le service après-vente.",+33 4 72 01 02 03,https://www.johncockerill.com,"11 PORTE DU GRAND LYON, 01700, NEYRON, FRANCE"
JONGEN UNI-MILL,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTA5OA==,"Jongen, concepteur et fabricant 100% allemand d'outils coupants de précision pour l'usinage de métaux et matières plastiques depuis 1974, vous accompagne avec son équipe de techniciens d'application en France et en Europe dans la mise en oeuvre de vos projets, et dans l'optimisation de votre production.-Outre les produits standards, outils à plaquettes, plaquettes de fraisage, fraises carbure monobloc, outils de perçage, la spécialité de JONGEN est dans la conception d'outils spéciaux, Dotée d'un parc machines extrêmement moderne, Jongen bénéficie d'un savoir-faire qui lui permet de produire à Willich en Allemagne des outils complexes et performants.-See more",See more,+33 3 87 98 57 39,https://www.jongen.fr,"1 RUE MARCEL PIERRON, 57200, SARREGUEMINES, FRANCE",See all (6)
JOSE MARIA MENDIOLA SA,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTIxNw==,"José María Mendiola S.A. est une entreprise qui offre des services d'usinage par enlèvement de copeaux, spécialisée dans l'usinage de pièces de grandes dimensions et aux géométries complexes.--Nous fournissons un service fiable et flexible d'usinage de précision, pour tous types de pièces et de matériaux, grâce à la grande capacité de nos moyens de production et à notre connaissance approfondie des processus associés.--Nous disposons actuellement d'une équipe de 50 personnes et d'un site de production de 6.000 m², doté d'équipements performants et d'une technologie de pointe, ainsi que de 500 m² de bureaux, dans un emplacement privilégié.--Nous visons à nous positionner comme entreprise leader dans l'usinage en grandes dimensions et de haute précision, en augmentant pour ce faire notre présence sur le marché international et en offrant un meilleur service, grâce à l'innovation et à l'amélioration continue de nos processus et capacités. Nos efforts d'investissement continus nous permettent de disposer d'équipements et d'installations de la plus haute précision et technologie qui, avec notre volonté de collaboration, sont très appréciés par nos clients, qui nous confient leur travaux de haute qualité.-See more",See more,+34 943 30 40 88,https://www.jmmendiola.com,"POLG N°51 - B° SORAVILLA, 20140, ANDOAIN - GUIPUZCOA, ESPAGNE"
"JOTEX RUBBER INDUSTRIAL CO., LTD.",https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNTQ1OTM=,"Jotex is a professional manufacturer of rubber parts and rubber rollers, which locates both in Taiwan and China.",https://www.jotex-rubber.com,"NO. 450, SEC.2, YEONG-PING RD., TAI-PING DISTRICT, 411, TAICHUNG CITY, TAÏWAN"
JOUSSEAU,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwOTEzMzQ=,"Le Groupe JOUSSEAU développe, depuis 1966, son savoir-faire et ses capacités en usinage de pièces mécaniques de précision. Il offre des activités complémentaires telles que la mécano-soudure (certification EN 15085), la peinture (Procédé CARC), le montage et des prestations sur-mesure (magnétoscopie, ressuage, tests d’étanchéité à l’air et à l’hélium...) sur les marchés du BTP, TP, ferroviaire, aéronautique, matériels militaires, pétrochimie...-Actionnariat 100% familial, 4 sites de production, 200 collaborateurs, 20 millions d’€ de CA.-Certifié ISO 9001 - EN 15085-2.-See more",See more,+33 3 85 27 92 00,https://www.jousseau.com,"RUE DU 19 MARS 1962, 71260, VIRE, FRANCE"
JRI - CIET,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNzMzNzg=,"JRI est fabricant de capteurs connectés et développe des solutions logicielles de mesure et de surveillance de température, hygrométrie et autres paramètres physiques. CIET fournit des prestations de métrologie sur site et réalise la qualification des équipements et des installations en industrie pharmaceutique.",+33 1 39 96 33 14,https://www.jri.fr,"16 RUE LOUIS RAMEAU, 95870, BEZONS, FRANCE"
JTEKT CORPORATION,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNzk0MTc=,Electronique-Composants,+81 566 25 7211,https://www.jtekt.co.jp/e,"1-1 Asahi-machi,, 448-8652, Kariya, Aichi Prefecture, JAPON"
JUMO,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM2ODg=,"JUMO produit des capteurs de température industriels à Metz depuis 1975, avec une production annuelle de plus de 115 000 capteurs. Grâce à notre bureau d'études, nous sommes en mesure de répondre à toutes les exigences de nos clients. Des décennies d'expérience, un savoir-faire technique et un parc de machines très bien équipé sont à la base de la qualité JUMO bien connue et ont fait de nous un fabricant de premier plan. Nous disposons d'agréments pour la fabrication de sondes ATEX, SIL et toute l'organisation est certifiée EN ISO 9001/9100. Notre laboratoire de métrologie accrédité COFRAC en Température, en Pression et en Caractérisation d'enceinte vous accompagne également dans les exigences de vos process ( Accréditation Cofrac Etalonnage n°2-5942 et n°2-1656 / Accréditation Cofrac Essai n°1-7043, portées disponibles sous www.cofrac.fr).-See more",See more,+33 3 87 37 53 00,https://www.jumo.fr,"ZIL DE BORNY 7 RUE DES DRAPIERS BP 5200, 57070, METZ, FRANCE"
K E B,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTA1OQ==,"KEB - Automation & Drives--KEB France, filiale de KEB Automation en Allemagne, est spécialisée dans la commercialisation de solutions d'automatismes et de transmission de puissance.--Notre équipe de 7 commerciaux de terrain et de 14 ingénieurs bureau d'études vous accompagne dans le choix, la définition, la mise en œuvre et la programmation de nos solutions globales d'automatismes comprenant :--Embrayages et freins électromagnétiques-Motoréducteurs-Moteurs soufflants/Aspirants-Moteurs asynchrones et synchrones-Variateurs de fréquence boucle ouverte / Boucle fermées-Automates-Contrôleurs d'axes-Blocs d'entrées/sorties-Interfaces homme/machine-PC industriels-Routeurs-Solutions de télédiagnostic et télémaintenance--Implantée depuis 1978 à l'Est de Paris, la filiale française du groupe KEB dispose d'un important stock de produits, garantissant une disponibilité rapide, et d'équipes techniques d'appui et d'assistance client permettant d'assurer la formation aux produits, le conseil à la programmation ou le développement de solutions clés en mains.--Un réseau de sous-traitants qualifiés permet de compléter cette offre par la réalisation de coffrets d'intégration ou de câblage sur site.-See more",See more,+33 1 49 62 01 01,https://www.keb.fr,"14 RUE GUSTAVE EIFFEL, 94510, LA QUEUE EN BRIE, FRANCE"
KARBEND,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MjAxOQ==,Tôlerie et mise en forme des métaux-Machines de mise en forme,00905413576462,https://www.karbend.com,"NOSAB IHLAMUR CD N°20/C, 16065, NILUFER-BURSA, TURQUIE"
KARBOSAN Abrasives France,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MjA5NQ==,"Fabricant d'Abrasfs Appliqués, vitrifiés et Agglomérés.",+33 1 61 39 78 01,https://www.karbosan.fr,"BAT 6 302 AV DE NEUVILLE, 78950, GAMBAIS, FRANCE"
KÄRCHER,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTU4NQ==,Fournisseur leader de matériels et de solutions de nettoyage industriel.,+33 825 82 01 50,https://www.kaercher.com/fr,"ZAC DES PETITS CARREAUX 5 AV DES COQUELICOTS, 94865, BONNEUIL SUR MARNE CEDEX, FRANCE"
KARMETAL,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MTUxNA==,"Tôlerie et mise en forme des métaux-Machines à découper, sciage",+90 264 276 59 16,https://www.karmetal.com.tr,"HANLI MERKEZ MAHALLESI HATIP SOLAK NR 32, 0000, ARIFIYE SAKARYA, TURQUIE"
